error1,error2,error3,error4
0.002302778,0.032117238,0.000896282,0.000896282
0.000847452,0.017417582,0.002509682,0.002509682
0.005790946,0.010657964,0.002384644,0.002384644
0.015549446,0.016864764,0.006266654,0.006266654
0.003997374,0.014106476,0.009952006,0.009952006
0.008647586,0.016665374,0.012420984,0.012420984
0.019153736,0.028764824,0.012533904,0.012533904
0.042144734,0.020605976,0.00332655,0.00332655
0.044546703,0.010629597,0.000348347,0.000348347
0.048735853,0.005634077,0.006632897,0.006632897
0.033386785,0.000459255,0.009239565,0.009239565
0.024051733,0.015761487,0.007603347,0.007603347
0.005475813,0.021341687,0.015999272,0.015999272
0.010788063,0.015806807,0.039416652,0.039416652
0.015727766,0.016760001,0.018973099,0.018973099
0.033787851,0.017203471,0.015732709,0.015732709
0.028285051,0.016573377,0.017820379,0.017820379
0.054921013,0.024369277,0.014295242,0.014295242
0.009861209,0.003162643,0.019704567,0.019704567
0.014699333,0.001228473,0.021782027,0.021782027
0.016137903,0.006028457,0.021573377,0.021573377
0.013377823,0.001197137,0.017259447,0.017259447
0.003274943,0.003107777,0.015477847,0.015477847
0.000573001,0.002778463,0.016686839,0.016686839
0.002011271,0.006486006,0.011455239,0.011455239
0.002360211,0.002107274,0.011838661,0.011838661
0.015182927,0.010417098,0.002655232,0.002655232
0.027843708,0.004807024,0.004362384,0.004362384
0.032848038,0.002416416,0.008653036,0.008653036
0.015439719,0.007015536,0.010701986,0.010701986
0.000303406,0.011691964,0.003427091,0.003427091
0.003756596,0.025197976,0.009910556,0.009910556
0.001242108,0.021433138,0.004575812,0.004575812
0.015993852,0.011571548,0.004372552,0.004372552
0.026283696,0.010115098,0.030680108,0.030680108
0.061578108,0.002337662,0.013548138,0.013548138
0.061638908,0.014499928,0.002660138,0.002660138
0.033749012,0.001328002,0.024721518,0.024721518
0.018665092,0.001501762,0.032568608,0.032568608
0.011622502,0.003001148,0.033187888,0.033187888
0.002472108,0.003969752,0.024462538,0.024462538
0.008388298,0.018468886,0.011020518,0.011020518
0.013209042,0.000852472,0.002295166,0.002295166
0.033183686,0.004298272,0.014783182,0.014783182
0.024233212,0.006315718,0.022881062,0.022881062
0.007476202,0.029864966,0.029868102,0.029868102
0.016124628,0.027480587,0.037848506,0.037848506
0.003282883,0.008891522,0.034581828,0.034581828
0.001798718,0.008171852,0.026620032,0.026620032
0.003349794,0.008204766,0.012512818,0.012512818
0.002176654,0.002066356,0.007365674,0.007365674
0.005187317,0.015561647,0.009585962,0.009585962
0.012247985,0.014172765,0.008416061,0.008416061
0.000553562,0.000304388,0.003640492,0.003640492
0.013345086,0.00721484,0.005639686,0.005639686
0.00475499,0.01189778,0.011745505,0.011745505
0.00229547,0.001356825,0.00484156,0.00484156
0.002914368,0.001083128,0.004691688,0.004691688
0.001883307,0.012873917,0.001376753,0.001376753
0.001520417,0.032961771,0.006132033,0.006132033
0.018268965,0.028526225,0.022337329,0.022337329
0.014218857,0.015678537,0.007803097,0.007803097
0.00858604,0.00979694,0.00490117,0.00490117
0.01495662,0.00828254,0.00117906,0.00117906
7.89238E-05,0.00853351,0.000813894,0.000813894
0.007117251,0.052639071,0.005551929,0.005551929
0.020073446,0.013493326,0.010323509,0.010323509
0.021420918,0.0305955,0.021900452,0.021900452
0.02993847,0.0110868,0.027829256,0.027829256
0.022957316,0.051967824,0.013593908,0.013593908
0.017799348,0.011923302,0.002058888,0.002058888
0.02318333,0.009081989,0.003782843,0.003782843
0.033210784,0.02557201,0.000345137,0.000345137
0.0335425,0.003329173,3.6117E-05,3.6117E-05
0.051758245,0.00284026,0.01084977,0.01084977
0.04476012,0.010111935,0.00459859,0.00459859
0.020575647,0.073610129,0.001713387,0.001713387
0.023461908,0.032039808,0.006434307,0.006434307
0.017991708,0.030899385,0.006288488,0.006288488
0.008901871,0.044870336,0.010874089,0.010874089
0.008043006,0.05412622,0.018960454,0.018960454
0.007511637,0.028489181,0.015877407,0.015877407
0.001710459,0.018497156,0.017545066,0.017545066
0.007399177,0.019702231,0.011648025,0.011648025
0.015105558,0.005218983,0.013048973,0.013048973
0.016847217,0.018195586,0.002025902,0.002025902
0.015418129,0.024169033,0.001035425,0.001035425
0.015659453,0.004564835,0.003264937,0.003264937
0.02318369,0.011986254,0.002429962,0.002429962
0.026182452,0.004316188,0.002890002,0.002890002
0.041786401,0.009645367,0.005988205,0.005988205
0.044685566,0.012051152,0.000115812,0.000115812
0.04467175,0.01259051,0.006159298,0.006159298
0.015601342,0.003197712,0.002606561,0.002606561
0.016506549,0.005958448,0.004494987,0.004494987
0.005897836,0.006751753,0.002769994,0.002769994
0.032526039,0.021807845,0.003577714,0.003577714
0.028134526,0.005220084,0.001840424,0.001840424
0.040325381,0.001548966,0.001342074,0.001342074
0.028370649,0.004948894,0.000976938,0.000976938
0.042027726,0.017659938,0.008595232,0.008595232
0.038058301,0.04179618,0.011048203,0.011048203
0.013160691,0.039558978,0.000710616,0.000710616
0.014750079,0.036352982,0.001982434,0.001982434
0.01490944,0.026380331,0.008113182,0.008113182
0.022158389,0.014208718,0.00935123,0.00935123
0.001086553,0.029346571,0.004183142,0.004183142
0.009922871,0.013140581,0.000838363,0.000838363
0.038959194,0.001569071,0.002102831,0.002102831
0.03414828,0.025022201,0.000594568,0.000594568
0.028391559,0.038004713,0.007862409,0.007862409
0.026820328,0.038252377,0.011076902,0.011076902
0.026196945,0.00101969,0.003835573,0.003835573
0.020546899,0.009741643,0.000996133,0.000996133
0.010903358,0.025030349,0.006125988,0.006125988
0.016440161,0.005577127,0.009073874,0.009073874
0.020232907,0.003127571,0.009850395,0.009850395
0.020342964,0.007654988,0.001962069,0.001962069
0.029858638,0.000367437,0.000630388,0.000630388
0.025101085,0.027844196,0.000665924,0.000665924
0.016457421,0.018831905,0.000540801,0.000540801
0.020054642,0.036693268,0.003066626,0.003066626
0.027333505,0.002927756,0.01124692,0.01124692
0.023051496,0.006624017,0.017233681,0.017233681
0.020244308,0.014330588,0.021758048,0.021758048
0.022055235,0.030575887,0.02041089,0.02041089
0.013713449,0.023946293,0.020749027,0.020749027
0.006370193,0.017370815,0.012652025,0.012652025
0.006376005,0.002053418,0.002537827,0.002537827
0.001624259,0.021712641,0.009210362,0.009210362
0.010865591,0.001465144,0.005378102,0.005378102
0.016678261,0.002698477,0.003841625,0.003841625
0.010098636,0.013035168,0.014618302,0.014618302
0.012818912,0.008675281,0.01410126,0.01410126
0.013685758,0.009855332,0.01751414,0.01751414
0.019914029,0.008788297,0.019705046,0.019705046
0.022184545,0.008104518,0.007691659,0.007691659
0.023563506,0.005491122,0.006888445,0.006888445
0.032318244,0.019652871,0.009003453,0.009003453
0.036979156,0.020936301,0.013511076,0.013511076
0.036685278,0.036673153,0.017877333,0.017877333
0.014782461,0.046816905,0.015043498,0.015043498
0.002781893,0.025214347,0.012466639,0.012466639
0.019077491,0.00441598,0.010288603,0.010288603
0.027614099,0.006024406,0.008056646,0.008056646
0.019749153,0.050222019,0.005935795,0.005935795
0.004656888,0.032137455,0.002934291,0.002934291
0.006039269,0.033080926,0.000676202,0.000676202
0.016795959,0.027490914,0.002433325,0.002433325
0.00078417,0.033496124,0.008777824,0.008777824
0.00593668,0.020467514,0.019689404,0.019689404
0.030681358,0.00458031,0.02234382,0.02234382
0.043842346,0.017559594,0.013768132,0.013768132
0.050815343,0.032768725,0.011827536,0.011827536
0.053619266,0.011235954,0.009662143,0
0.063115141,0.012160619,0.006731749,0.006731749
0.071926872,0.000234556,0.003463507,0.003463507
0.050928627,0.003754905,0.010853076,0.010853076
0.053525422,0.025853753,0.008057216,0.008057216
0.060093447,0.006234662,0.014758156,0.014758156
0.072728297,0.022043412,0.018856137,0.018856137
0.072296902,0.025435944,0.017931333,0.017931333
0.066052173,0.029320415,0.019279038,0.019279038
0.070135398,0.02072978,0.015843767,0.015843767
0.061353586,0.021538151,0.015309779,0.015309779
0.049158191,0.043341561,0.009074224,0.009074224
0.050399094,0.046296067,0.008758573,0.008758573
0.034214391,0.026605373,0.001991909,0.001991909
0.044807291,0.027744466,0.003363986,0.003363986
0.063275011,0.028055438,0.007772941,0.007772941
0.067867751,0.031144461,0.00138543,0.00138543
0.07615779,0.005323766,0.011233636,0
0.057287134,0.048429108,0.00234993,0.00234993
0.052806846,0.098471581,0.02405458,0.02405458
0.055328181,0.117910401,0.028778882,0.028778882
0.056256421,0.082271411,0.003135566,0.003135566
0.063521379,0.008041694,0.007337865,0.007337865
0.076177329,0.060963489,0.005945567,0.005945567
0.080769228,0.080891788,0.008865606,0.008865606
0.093031688,0.063867146,0.010569306,0.010569306
0.083194949,0.042202744,0.002836523,0.002836523
0.091203591,0.041927046,0.012689622,0.012689622
0.064650153,0.039563393,0.022027197,0.022027197
0.064526973,0.047888275,0.022615813,0.022615813
0.078847393,0.032718653,0.018197554,0.018197554
0.073928442,0.031799492,0.013481597,0.013481597
0.064466357,0.029541701,0.01129367,0.01129367
0.081721331,0.028659904,0.010744635,0.010744635
0.084290151,0.020738733,0.010053895,0.010053895
0.078327581,0.027746302,0.009309687,0.009309687
0.065854421,0.027125948,0.01342351,0.01342351
0.066780321,0.031575038,0.011145633,0.011145633
0.063715831,0.049958564,0.015300629,0.015300629
0.068813512,0.040219232,0.016470356,0.016470356
0.070360892,0.027183373,0.017122115,0.017122115
0.051070832,0.024231066,0.01808182,0.01808182
0.051266812,0.032543829,0.020021276,0.020021276
0.063265917,0.033455591,0.014849661,0.014849661
0.065942502,0.042645727,0.021303578,0.021303578
0.066711706,0.044283417,0.02335323,0.02335323
0.066014062,0.044158575,0.021406028,0.021406028
0.066405539,0.026451051,0.016344544,0.016344544
0.076904883,0.041539423,0.013610592,0.013610592
0.064625666,0.04143881,0.012878553,0
0.060385748,0.068054334,0.019174582,0.019174582
0.049892697,0.075616713,0.024058163,0.024058163
0.059433893,0.074352943,0.021827736,0.021827736
0.05147795,0.034725789,0.022430663,0.022430663
0.050899107,0.04340082,0.019017038,0.019017038
0.023746526,0.001290103,0.018603132,0.018603132
0.031988812,0.028758751,0.007022325,0.007022325
0.020332644,0.046548078,0.012056418,0.012056418
0.022608662,0.035712275,0.02430502,0.02430502
0.053317017,0.047000969,0.011930967,0.011930967
0.050064391,0.056438699,0.010240825,0.010240825
0.040424033,0.008835678,0.01042849,0.01042849
0.083414315,0.032768725,0.010999618,0.010999618
0.078692591,0.030465633,0.013836419,0.013836419
0.094323031,0.045386155,0.014444047,0.014444047
0.073829322,0.029067684,0.011046748,0.011046748
0.083463128,0.025787408,0.005783109,0.005783109
0.078947263,0.029452213,0.005222868,0.005222868
0.074809071,0.032768725,0.004101014,0.004101014
0.063983411,0.032768725,0.0046202,0.0046202
0.058862412,0.036259384,0.006200738,0.006200738
0.063553598,0.038004713,0.011056078,0.011056078
0.060613894,0.032157127,0.003787404,0.003787404
0.060728965,0.040492349,0.012565294,0.012565294
0.059986933,0.031918672,0.014136207,0.014136207
0.060901756,0.0415723,0.013138235,0.013138235
0.04936003,0.016792751,0.011921804,0.011921804
0.038597622,0.040594464,0.007679531,0.007679531
0.043839697,0.039775069,0.011146315,0.011146315
0.014258904,0.040608587,0.022350201,0.022350201
0.012327974,0.039734445,0.009747686,0.009747686
0.019580506,0.037134333,0.012548243,0.012548243
0.015431884,0.036265203,0.022155087,0.022155087
0.002073375,0.036259384,0.019933086,0.019933086
0.007911806,0.036259384,0.015379526,0.015379526
0.01163551,0.036259384,0.013041459,0.013041459
0.027382221,0.032831017,0.018204363,0.018204363
0.055513278,0.000435087,0.006271816,0.006271816
0.048143408,0.001995712,0.006069128,0.006069128
0.03027419,0.007373849,0.016466357,0.016466357
0.044640265,0.005687561,0.001763763,0.001763763
0.035875514,0.003905388,0.003524572,0.003524572
0.039728549,0.011701762,0.00879571,0.00879571
0.033926862,0.013570104,0.015161543,0.015161543
0.015645719,0.013570104,0.012046243,0.012046243
0.01899898,0.013570104,0.010411421,0.010411421
0.025061655,0.015206261,0.008119305,0.008119305
0.022106599,0.015315432,0.014194133,0.014194133
0.021261214,0.015442978,0.016456012,0.016456012
0.028220836,0.015315432,0.012540924,0.012540924
0.090748694,0.015315432,0.031930276,0.031930276
0.107689564,0.015315432,0.026378764,0.026378764
0.095105454,0.015315432,0.010196021,0.010196021
0.084689478,0.012563598,0.012420977,0.012420977
0.065624662,0.013570104,0.007489084,0.007489084
0.081721978,0.013570104,0.014022028,0.014022028
0.115709237,0.011993429,0.033511106,0.033511106
0.120595407,0.011824773,0.010404534,0.010404534
0.121219669,0.011824773,0.000503949,0.000503949
0.053008716,0.020999486,0.003427035,0.003427035
0.06028879,0.038471689,0.009506823,0.009506823
0.046992697,0.023773134,0.008639235,0.008639235
0.043382024,0.017060762,0.020973001,0.020973001
0.033019344,0.017060762,0.020312678,0.020312678
0.048024835,0.012245664,0.025816168,0.025816168
0.063505808,0.0024391,0.002582373,0.002582373
0.039347427,0.003656911,0.00089429,0.00089429
0.034802957,0.003883189,0.002482445,0.002482445
0.028787145,0.002624117,0.011119647,0.011119647
0.018167302,0.008334115,0.011065742,0.011065742
0.021914133,0.01157792,0.010720181,0.010720181
0.030891447,0.015930333,0.010500728,0.010500728
0.022145695,0.018536738,0.008188018,0.008188018
0.021616039,0.001345539,0.000878835,0.000878835
0.023941643,0.004353943,0.010266704,0.010266704
0.018498631,0.000833605,0.016364598,0.016364598
0.025585286,0.016178287,0.014520199,0.014520199
0.025386065,0.003890762,0.014434081,0.014434081
0.013422128,0.020551421,0.010661124,0.010661124
0.045795155,0.020551421,0.017571876,0.017571876
0.048547728,0.020551421,0.02165079,0.02165079
0.048298417,0.025101549,0.019659583,0.019659583
0.042270278,0.002396412,0.004719105,0.004719105
0.032069143,0.004411643,0.008576348,0.008576348
0.009358324,0.005731506,0.002438569,0.002438569
0.008409515,0.003031753,0.01474577,0.01474577
0.015999318,0.013765723,0.016247292,0.016247292
0.018705856,0.000789152,0.011086062,0.011086062
0.020428959,0.004707854,0.017441657,0.017441657
0.024997939,0.001576779,0.021068341,0.021068341
0.026103125,0.005674004,0.015166047,0.015166047
0.023882618,0.010112527,0.007115114,0.007115114
0.022991547,0.006906422,0.001382322,0.001382322
0.02157771,0.020033011,0.007248132,0.007248132
7.59988E-06,0.041711398,0.003450844,0.003450844
0.001397055,0.045175554,0.021874177,0.021874177
0.019008931,0.033608988,0.016359936,0.016359936
0.042546761,0.01965773,0.001923233,0.001923233
0.055719193,0.012260783,0.011876245,0.011876245
0.052737974,0.01226074,0.008400264,0.008400264
0.056865738,0.016863134,0.020086995,0.020086995
0.062532961,0.019223383,0.006133404,0.006133404
0.023728467,0.020551421,0.010131738,0.010131738
0.010484254,0.024446739,0.022086103,0.022086103
0.01924793,0.027532738,0.024806922,0.024806922
0.020719792,0.027532738,0.026345792,0.026345792
0.016786146,0.024367632,0.022674894,0.022674894
0.013794709,0.009624347,0.019150476,0.019150476
0.01004897,0.027532738,0.010284531,0.010284531
0.020458158,0.041881222,0.012705302,0.012705302
0.021981373,0.072892858,0.010588333,0.010588333
0.011779674,0.02285209,0.014563297,0.014563297
0.008909824,0.022130775,0.004799483,0.004799483
0.027105965,0.018806091,0.006300659,0.006300659
0.015267729,0.017602957,0.021650981,0.021650981
0.015702426,0.009416295,0.004286088,0.004286088
0.04735859,0.004843456,0.002939507,0.002939507
0.010011867,0.008334115,0.003032943,0.003032943
0.010639857,0.013413976,0.007990268,0.007990268
0.02313911,0.015315432,0.018197026,0.018197026
0.031610301,0.001646504,0.012607997,0.012607997
0.014348134,0.031147366,0.01928501,0.01928501
0.021617249,0.008334115,0.012320085,0.012320085
0.016354876,0.004900278,0.009066584,0.009066584
0.011181483,0.008334115,0.007212194,0.007212194
0.051341809,0.011718335,0.011910213,0.011910213
0.043408918,0.007210254,0.008789628,0.008789628
0.039812362,0.006339638,0.004810978,0.004810978
0.02848559,0.011251227,0.000315601,0.000315601
0.045708277,0.008258077,0.010043303,0.010043303
0.017612638,0.005230927,0.003734967,0.003734967
0.001129093,0.004562575,0.008104403,0.008104403
0.005544082,0.002866786,0.00288026,0.00288026
0.023019408,0.002861713,0.006323223,0.006323223
0.026074574,0.000558576,0.013334084,0.013334084
0.053092541,0.005195959,0.021092261,0.021092261
0.058979924,0.009696274,0.019410624,0.019410624
0.061104486,0.021900651,0.028757681,0.028757681
0.065442309,0.052666734,0.036419894,0.036419894
0.059851306,0.001784959,0.009898611,0.009898611
0.067478694,0.000994009,0.001208989,0.001208989
0.066588843,0.007444443,0.002431913,0.002431913
0.060668607,0.005709757,0.001795653,0.001795653
0.049742707,0.014315247,0.008120957,0.008120957
0.073233955,0.009028901,0.006370689,0.006370689
0.078367173,0.020437076,0.000851594,0.000851594
0.103879797,0.026056493,0.006206983,0.006206983
0.091897711,0.006773109,0.004000481,0.004000481
0.070025156,0.016268033,0.004898427,0.004898427
0.032759422,0.033413088,0.010812058,0.010812058
0.007900197,0.017628343,0.014236647,0.014236647
0.005229574,0.001626794,0.00226709,0.00226709
0.026231099,0.000431476,0.000293091,0.000293091
0.037306064,0.007179724,0.001748722,0.001748722
0.040607953,0.013493992,0.001739794,0.001739794
0.02528803,0.005962174,0.002831974,0.002831974
0.004224965,0.011043815,0.001021795,0.001021795
0.002741411,0.008169391,0.002789421,0.002789421
0.013500564,0.011638496,0.000578944,0.000578944
0.009589028,0.030024602,0.002700552,0.002700552
0.014321004,0.023021258,0.007948596,0.007948596
0.033559588,0.016100494,0.01830681,0.01830681
0.019771512,0.016966816,0.015987278,0.015987278
